1428, -25164032 
1429, -24672768 
1430, -23760896 
1431, -23275776 
1432, -22839808 
1433, -22527488 
1434, -22521856 
1435, -22052096 
1436, -21608448 
1437, -21534720 
1438, -20592384 
1439, -19784704 
1440, -19291904 
1441, -17923584 
1442, -17016320 
1443, -15726080 
1444, -14708736 
1445, -13673728 
1446, -13326336 
1447, -12768768 
1448, -12167936 
1449, -11915264 
1450, -11840768 
1451, -11680000 
1452, -11096320 
1453, -11168256 
1454, -9818112 
1455, -10093056 
1456, -8762368 
1457, -8217088 
1458, -7476224 
1459, -7144704 
1460, -6438656 
1461, -6497536 
1462, -6864640 
1463, -6505728 
1464, -7356416 
1465, -7108864 
1466, -7610880 
1467, -7296000 
1468, -8347648 
1469, -7777792 
1470, -8052480 
1471, -7829248 
1472, -7735552 
1473, -7734784 
1474, -8097536 
1475, -8329216 
1476, -8796672 
1477, -9204224 
1478, -9566720 
1479, -10044160 
1480, -10521344 
1481, -11238144 
1482, -11371776 
1483, -12363264 
1484, -12825088 
1485, -13202944 
1486, -13662720 
1487, -14004224 
1488, -14799616 
1489, -15232768 
1490, -16332800 
1491, -16814848 
1492, -17937152 
1493, -18411776 
1494, -20007168 
1495, -20386048 
1496, -22067968 
1497, -22567424 
1498, -24055296 
1499, -24876288 
1500, -25600256 
1501, -27109888 
1502, -26870272 
1503, -28238336 
1504, -28172032 
1505, -29868544 
1506, -29705216 
1507, -30838272 
1508, -31521024 
1509, -31946240 
1510, -32971520 
1511, -33121280 
1512, -34498048 
1513, -33841152 
1514, -35257344 
1515, -35115520 
1516, -35569408 
1517, -35079424 
1518, -35024640 
1519, -34960128 
1520, -34269184 
1521, -34518528 
1522, -34090752 
1523, -33822720 
1524, -33376256 
1525, -33525504 
1526, -33508352 
1527, -33117952 
1528, -32561408 
1529, -32401920 
1530, -31781632 
1531, -31248640 
1532, -30224896 
1533, -29682176 
1534, -28142336 
1535, -28113920 
1536, -26851072 
1537, -26648320 
1538, -25914368 
1539, -25142784 
1540, -24519680 
1541, -23813632 
1542, -23187712 
1543, -22246912 
1544, -22242304 
1545, -20994560 
1546, -20152832 
1547, -18591744 
1548, -17886208 
1549, -17261824 
1550, -16353536 
1551, -16570368 
1552, -15134976 
1553, -15879424 
1554, -14807808 
1555, -15566592 
1556, -14822144 
1557, -14977536 
1558, -14904832 
1559, -14141696 
1560, -14355968 
1561, -13344256 
1562, -13401088 
1563, -12504576 
1564, -12924416 
1565, -12448256 
1566, -12758272 
1567, -12440320 
1568, -12293888 
1569, -13006336 
1570, -12804352 
1571, -12795904 
1572, -12698624 
1573, -13109248 
1574, -12996608 
1575, -13118976 
1576, -13723392 
1577, -13379328 
1578, -14008576 
1579, -13902336 
1580, -14012416 
1581, -14413568 
1582, -14807552 
1583, -15865088 
1584, -16200448 
1585, -16930048 
1586, -17224448 
1587, -18506752 
1588, -18978816 
1589, -19749376 
1590, -20436992 
1591, -20806144 
1592, -21911296 
1593, -22263296 
1594, -23553280 
1595, -24036608 
1596, -25008384 
1597, -25540096 
1598, -26446336 
1599, -27100160 
1600, -27838208 
1601, -28231936 
1602, -29015808 
1603, -30000128 
1604, -29899008 
1605, -30727680 
1606, -31436288 
1607, -30893568 
1608, -31440640 
1609, -31140864 
1610, -32095744 
1611, -31760896 
1612, -32414464 
1613, -32527104 
1614, -32675584 
1615, -32618752 
1616, -32843264 
1617, -33243648 
1618, -32831744 
1619, -33160704 
1620, -32686336 
1621, -33039872 
1622, -32307712 
1623, -32396032 
1624, -31514368 
1625, -31269632 
1626, -31483392 
1627, -30357248 
1628, -30656512 
1629, -29898496 
1630, -30073600 
1631, -29768448 
1632, -29134592 
1633, -28900864 
1634, -28614400 
1635, -27861248 
1636, -27225088 
1637, -26512896 
1638, -25651712 
1639, -24996352 
1640, -23896064 
1641, -24044800 
1642, -22877440 
1643, -22641920 
1644, -21714688 
1645, -21153024 
1646, -20433152 
1647, -19646976 
1648, -19292416 
1649, -18387712 
1650, -18054144 
1651, -17486080 
1652, -16664320 
1653, -16601088 
1654, -16056832 
1655, -16100608 
1656, -15272192 
1657, -15507456 
1658, -15072000 
1659, -15375872 
1660, -15313664 
1661, -15326464 
1662, -15739392 
1663, -15171584 
1664, -15811072 
1665, -15004672 
